Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
1976539;11367598;21904;21904
1981529;11394753;21904;21904
1986519;11422563;21904;21904
1991509;11449939;21904;21904
1996499;11477585;21904;21904
2001489;11505024;21904;21904
2006479;11532062;21904;21904
2011469;11563229;21904;21904
2016459;11593344;21904;21904
2021449;11624649;21904;21904
2026439;11655952;21904;21904
2031429;11683613;21904;21904
2036419;11712967;21904;21904
2041409;11743009;21904;21904
2046399;11771525;21904;21904
2051389;11798913;21904;21904
2056379;11826563;21904;21904
2061369;11853749;21904;21904
2066359;11881106;21904;21904
2071349;11908387;21904;21904
2076339;11935491;21904;21904
2081329;11963055;21904;21904
2086319;11990284;21904;21904
2091309;12017402;21904;21904
2096299;12045359;21904;21904
2101289;12072674;21904;21904
2106279;12100053;21904;21904
2111269;12127644;21904;21904
2116259;12155377;21904;21904
2121249;12182855;21904;21904
2126239;12210242;21904;21904
2131229;12238221;21904;21904
2136219;12265862;21904;21904
2141209;12293453;21904;21904
2146199;12320913;21904;21904
2151189;12348193;21904;21904
2156179;12375250;21904;21904
2161169;12402531;21904;21904
2166159;12429888;21904;21904
2171149;12458643;21904;21904
2176139;12486096;21904;21904
2181129;12513627;21904;21904
2186119;12541224;21904;21904
2191109;12568589;21904;21904
2196099;12595850;21904;21904
2201089;12624430;21904;21904
2206079;12651801;21904;21904
2211069;12678997;21904;21904
2216059;12706147;21904;21904
2221049;12733227;21904;21904
