Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
2191109;98119514;10228;10228
2196099;98336307;10228;10228
2201089;98550311;10228;10228
2206079;98763740;10228;10228
2211069;98978865;10228;10228
2216059;99195040;10228;10228
2221049;99419720;10228;10228
2226039;99632263;10228;10228
2231029;99853131;10225;10225
2236019;100070046;10225;10225
2241009;100288756;10225;10225
2245999;100521286;10225;10225
2250989;100738564;10225;10225
2255979;100958578;10215;10215
2260969;101178233;10214;10214
2265959;101390873;10214;10214
2270949;101607652;10214;10214
2275939;101821306;10214;10214
2280929;102034483;10214;10214
2285919;102251003;10214;10214
2290909;102470314;10214;10214
2295899;102681677;10214;10214
2300889;102901752;10214;10214
2305879;103122601;10214;10214
2310869;103337109;10214;10214
2315859;103549818;10214;10214
2320849;103769690;10214;10214
2325839;103983529;10214;10214
2330829;104198794;10214;10214
2335819;104414225;10209;10209
2340809;104627639;10209;10209
2345799;104844429;10209;10209
2350789;105058592;10209;10209
2355779;105271156;10209;10209
2360769;105485044;10209;10209
2365759;105717839;10209;10209
2370749;105938230;10209;10209
2375739;106155066;10209;10209
2380729;106383128;10209;10209
2385719;106599744;10204;10204
2390709;106817129;10204;10204
2395699;107031759;10204;10204
2400689;107247073;10204;10204
2405679;107463796;10204;10204
2410669;107679565;10204;10204
2415659;107894228;10204;10204
2420649;108108472;10204;10204
2425639;108323129;10204;10204
2430629;108536190;10204;10204
2435619;108750012;10204;10204
2440609;108963643;10204;10204
2445599;109177260;10204;10204
2450589;109396248;10204;10204
2455579;109615283;10204;10204
2460569;109830350;10204;10204
2465559;110049225;10204;10204
2470549;110267657;10204;10204
2475539;110481798;10202;10202
2480529;110695470;10202;10202
2485519;110910792;10202;10202
2490509;111133362;10202;10202
2495499;111352975;10202;10202
2500489;111572459;10202;10202
2505479;111789330;10202;10202
2510469;111999388;10202;10202
2515459;112212539;10202;10202
2520449;112430083;10202;10202
2525439;112650735;10202;10202
2530429;112868167;10202;10202
2535419;113082510;10199;10199
2540409;113298455;10199;10199
2545399;113512469;10199;10199
2550389;113735537;10199;10199
2555379;113970562;10199;10199
2560369;114185375;10199;10199
2565359;114401287;10199;10199
2570349;114632958;10199;10199
2575339;114846977;10199;10199
2580329;115061241;10199;10199
2585319;115277165;10199;10199
2590309;115494725;10199;10199
2595299;115711937;10199;10199
2600289;115928000;10199;10199
2605279;116145868;10199;10199
2610269;116361741;10199;10199
2615259;116577159;10199;10199
2620249;116814935;10199;10199
2625239;117035017;10199;10199
2630229;117254973;10188;10188
2635219;117473458;10188;10188
2640209;117688696;10188;10188
2645199;117901331;10188;10188
2650189;118114180;10188;10188
2655179;118330499;10188;10188
2660169;118547153;10188;10188
2665159;118760235;10188;10188
2670149;118978407;10188;10188
2675139;119194487;10188;10188
2680129;119406606;10188;10188
2685119;119624149;10188;10188
2690109;119839756;10188;10188
2695099;120053285;10188;10188
2700089;120265396;10188;10188
2705079;120482921;10188;10188
2710069;120698442;10188;10188
2715059;120911524;10188;10188
2720049;121125567;10188;10188
2725039;121340776;10188;10188
2730029;121558049;10188;10188
2735019;121780462;10188;10188
2740009;122015136;10188;10188
2744999;122233632;10188;10188
2749989;122447417;10188;10188
2754979;122667215;10188;10188
2759969;122903676;10188;10188
2764959;123131669;10188;10188
2769949;123363364;10188;10188
2774939;123586761;10177;10177
2779929;123801668;10177;10177
2784919;124016766;10177;10177
2789909;124230674;10177;10177
2794899;124446236;10177;10177
2799889;124659640;10177;10177
2804879;124879209;10177;10177
2809869;125090246;10177;10177
2814859;125303968;10177;10177
2819849;125517397;10177;10177
2824839;125729280;10177;10177
2829829;125945158;10177;10177
2834819;126157289;10177;10177
2839809;126372195;10177;10177
2844799;126584836;10177;10177
2849789;126800969;10177;10177
2854779;127017929;10177;10177
2859769;127231058;10177;10177
2864759;127444627;10177;10177
2869749;127661622;10177;10177
2874739;127876345;10177;10177
2879729;128095493;10175;10175
2884719;128307671;10175;10175
2889709;128522213;10174;10174
2894699;128735805;10174;10174
2899689;128952142;10174;10174
2904679;129166420;10174;10174
2909669;129381581;10174;10174
2914659;129593332;10174;10174
2919649;129807007;10174;10174
2924639;130021157;10174;10174
2929629;130236619;10174;10174
2934619;130451836;10174;10174
2939609;130665265;10174;10174
2944599;130880690;10174;10174
2949589;131099498;10174;10174
2954579;131314181;10173;10173
2959569;131527169;10173;10173
2964559;131749166;10173;10173
2969549;131978994;10173;10173
2974539;132200233;10173;10173
2979529;132416262;10173;10173
2984519;132629137;10173;10173
2989509;132842809;10173;10173
2994499;133055235;10173;10173
2999489;133269948;10173;10173
3004479;133483548;10171;10171
3009469;133699354;10171;10171
3014459;133912337;10171;10171
3019449;134125460;10171;10171
3024439;134335364;10171;10171
3029429;134546724;10171;10171
3034419;134759291;10171;10171
3039409;134973612;10171;10171
3044399;135186082;10171;10171
3049389;135400967;10171;10171
3054379;135611900;10171;10171
3059369;135827076;10171;10171
3064359;136047070;10171;10171
3069349;136261538;10168;10168
3074339;136476570;10168;10168
3079329;136694646;10168;10168
3084319;136910065;10164;10164
3089309;137123177;10164;10164
3094299;137335835;10164;10164
3099289;137544804;10164;10164
3104279;137759265;10164;10164
3109269;137971421;10164;10164
3114259;138188059;10164;10164
3119249;138399997;10164;10164
3124239;138615533;10164;10164
3129229;138827740;10164;10164
3134219;139037702;10164;10164
3139209;139250361;10164;10164
3144199;139459470;10164;10164
3149189;139670684;10164;10164
3154179;139881392;10164;10164
3159169;140094412;10162;10162
3164159;140307944;10162;10162
3169149;140521835;10158;10158
3174139;140740129;10158;10158
3179129;140957487;10158;10158
3184119;141171559;10158;10158
3189109;141423072;10158;10158
3194099;141668217;10158;10158
3199089;141884186;10158;10158
3204079;142115279;10158;10158
3209069;142336886;10158;10158
3214059;142550919;10158;10158
3219049;142776709;10158;10158
3224039;143005348;10158;10158
3229029;143234696;10152;10152
3234019;143462601;10152;10152
3239009;143680175;10152;10152
3243999;143901713;10152;10152
3248989;144126007;10152;10152
3253979;144357272;10152;10152
3258969;144575886;10152;10152
3263959;144791625;10146;10146
3268949;145007844;10146;10146
3273939;145224129;10146;10146
3278929;145437477;10146;10146
3283919;145650218;10146;10146
3288909;145862728;10146;10146
3293899;146078730;10146;10146
3298889;146290625;10146;10146
3303879;146504391;10146;10146
3308869;146728569;10146;10146
3313859;146941693;10146;10146
3318849;147155745;10146;10146
3323839;147372097;10146;10146
3328829;147588132;10146;10146
3333819;147804353;10146;10146
3338809;148017071;10146;10146
3343799;148230575;10146;10146
3348789;148443330;10146;10146
3353779;148656667;10146;10146
3358769;148871540;10146;10146
3363759;149085828;10146;10146
3368749;149300453;10146;10146
3373739;149513604;10146;10146
3378729;149727945;10146;10146
3383719;149941458;10146;10146
3388709;150155959;10146;10146
3393699;150370061;10146;10146
3398689;150588317;10146;10146
3403679;150801947;10146;10146
3408669;151016047;10146;10146
3413659;151234187;10146;10146
3418649;151458550;10139;10139
3423639;151679521;10135;10135
3428629;151897983;10135;10135
3433619;152120039;10135;10135
3438609;152338474;10135;10135
3443599;152556243;10135;10135
3448589;152786669;10135;10135
3453579;153028343;10135;10135
3458569;153248015;10135;10135
3463559;153490995;10135;10135
3468549;153707691;10135;10135
3473539;153923684;10135;10135
3478529;154138348;10135;10135
3483519;154351372;10135;10135
3488509;154569136;10135;10135
3493499;154783335;10134;10134
3498489;154995576;10134;10134
3503479;155208472;10134;10134
3508469;155421596;10134;10134
3513459;155637605;10134;10134
3518449;155856270;10134;10134
3523439;156073846;10134;10134
3528429;156290367;10134;10134
3533419;156503548;10134;10134
3538409;156719762;10134;10134
3543399;156933948;10134;10134
3548389;157146371;10134;10134
3553379;157359313;10134;10134
3558369;157572233;10124;10124
3563359;157784683;10124;10124
3568349;157998526;10124;10124
3573339;158213016;10124;10124
3578329;158424703;10124;10124
3583319;158639321;10124;10124
3588309;158864303;10124;10124
3593299;159078037;10124;10124
3598289;159291341;10124;10124
3603279;159509588;10119;10119
3608269;159722520;10119;10119
3613259;159935827;10119;10119
3618249;160153588;10119;10119
3623239;160364868;10119;10119
3628229;160577854;10119;10119
3633219;160790792;10119;10119
3638209;161003493;10119;10119
3643199;161220084;10119;10119
3648189;161437260;10119;10119
3653179;161652363;10119;10119
3658169;161865353;10119;10119
3663159;162078319;10119;10119
3668149;162289942;10119;10119
3673139;162504087;10119;10119
3678129;162719542;10119;10119
3683119;162935708;10119;10119
3688109;163148362;10119;10119
3693099;163359450;10119;10119
3698089;163573063;10119;10119
3703079;163786889;10119;10119
3708069;164001289;10119;10119
3713059;164215953;10119;10119
3718049;164430162;10119;10119
3723039;164646277;10119;10119
3728029;164859033;10119;10119
3733019;165071597;10119;10119
3738009;165285287;10119;10119
3742999;165498756;10119;10119
3747989;165714599;10119;10119
3752979;165930712;10119;10119
3757969;166145120;10119;10119
3762959;166362656;10116;10116
3767949;166589779;10116;10116
3772939;166801987;10116;10116
3777929;167017115;10116;10116
3782919;167230345;10116;10116
3787909;167447021;10116;10116
3792899;167661889;10116;10116
3797889;167878344;10116;10116
3802879;168093119;10116;10116
3807869;168307028;10116;10116
3812859;168524773;10116;10116
3817849;168736859;10116;10116
3822839;168948190;10116;10116
3827829;169162422;10116;10116
3832819;169375109;10116;10116
3837809;169591144;10116;10116
3842799;169808809;10116;10116
3847789;170024338;10116;10116
3852779;170237654;10116;10116
3857769;170454122;10116;10116
3862759;170669212;10116;10116
3867749;170883782;10116;10116
3872739;171099430;10116;10116
3877729;171315125;10116;10116
3882719;171529705;10116;10116
3887709;171743520;10116;10116
3892699;171963384;10116;10116
3897689;172177075;10116;10116
3902679;172411593;10108;10108
3907669;172635365;10108;10108
3912659;172851391;10107;10107
3917649;173078498;10107;10107
3922639;173293611;10104;10104
3927629;173508631;10104;10104
3932619;173728263;10100;10100
3937609;173951452;10100;10100
3942599;174164264;10100;10100
3947589;174401701;10100;10100
3952579;174636846;10100;10100
3957569;174859299;10100;10100
3962559;175080184;10100;10100
3967549;175302933;10100;10100
3972539;175524820;10100;10100
3977529;175740143;10100;10100
3982519;175957645;10100;10100
3987509;176175884;10096;10096
3992499;176391805;10096;10096
3997489;176601933;10096;10096
4002479;176817003;10096;10096
4007469;177036918;10096;10096
4012459;177252766;10093;10093
4017449;177466168;10093;10093
4022439;177681961;10087;10087
4027429;177899245;10087;10087
4032419;178114129;10087;10087
4037409;178325971;10087;10087
4042399;178537119;10087;10087
4047389;178751799;10083;10083
4052379;178966110;10083;10083
4057369;179179364;10083;10083
4062359;179389918;10083;10083
4067349;179604826;10083;10083
4072339;179815647;10083;10083
4077329;180028826;10083;10083
4082319;180239947;10083;10083
4087309;180452021;10083;10083
4092299;180665493;10083;10083
4097289;180878756;10083;10083
4102279;181090578;10083;10083
4107269;181302450;10083;10083
4112259;181518633;10083;10083
4117249;181773420;10079;10079
4122239;182017470;10079;10079
4127229;182239230;10079;10079
4132219;182449160;10079;10079
4137209;182662562;10074;10074
4142199;182897162;10074;10074
4147189;183125488;10074;10074
4152179;183354247;10074;10074
4157169;183581159;10074;10074
4162159;183797826;10074;10074
4167149;184013485;10074;10074
4172139;184227249;10074;10074
4177129;184444731;10074;10074
4182119;184659082;10074;10074
4187109;184872071;10074;10074
4192099;185085238;10074;10074
4197089;185296536;10074;10074
4202079;185514843;10074;10074
4207069;185726209;10074;10074
4212059;185941028;10074;10074
4217049;186153938;10074;10074
4222039;186367202;10074;10074
4227029;186580756;10074;10074
4232019;186793355;10074;10074
4237009;187005868;10074;10074
4241999;187223822;10074;10074
4246989;187438671;10074;10074
4251979;187653886;10074;10074
4256969;187867916;10074;10074
4261959;188080971;10074;10074
4266949;188295595;10074;10074
4271939;188538330;10074;10074
4276929;188762928;10074;10074
4281919;189003553;10072;10072
4286909;189220283;10072;10072
4291899;189433576;10072;10072
4296889;189647685;10072;10072
4301879;189863113;10072;10072
4306869;190076785;10072;10072
4311859;190292935;10072;10072
4316849;190510009;10060;10060
4321839;190725040;10060;10060
4326829;190941120;10060;10060
4331819;191155744;10060;10060
4336809;191370278;10060;10060
4341799;191612568;10060;10060
4346789;191832882;10060;10060
4351779;192050804;10060;10060
4356769;192262928;10060;10060
4361759;192477609;10060;10060
4366749;192694534;10060;10060
4371739;192907817;10060;10060
4376729;193119436;10060;10060
4381719;193331389;10060;10060
4386709;193548133;10060;10060
4391699;193759906;10060;10060
4396689;193973192;10060;10060
4401679;194189436;10060;10060
4406669;194402240;10060;10060
4411659;194618497;10060;10060
4416649;194832944;10060;10060
