Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
2793800;1336383;179096;177637
2816700;1347550;179718;177490
2839600;1358369;180025;176741
2862500;1369382;171498;170836
2885400;1380256;165621;165447
2908300;1391238;164554;163850
2931200;1402117;162863;161968
2954100;1412957;162042;160683
2977000;1424076;162529;160010
2999900;1434899;158038;157171
3022800;1445718;160733;156653
3045700;1456753;159461;156653
3068600;1467560;153372;152958
3091500;1478436;153301;151690
3114400;1489601;151667;150771
3137300;1500877;152152;150771
3160200;1511739;153633;150771
3183100;1522627;151451;150771
3206000;1533712;151467;150343
3228900;1544668;149717;149717
3251800;1555788;149385;148765
3274700;1566979;147965;147654
3297600;1578099;148085;147654
3320500;1588949;147168;147168
3343400;1599931;147721;147093
3366300;1610807;147629;147093
3389200;1621657;147892;147006
3412100;1632815;146898;146745
3435000;1643863;147275;146745
3457900;1654760;146647;146337
3480800;1665752;146216;146111
3503700;1676815;146256;145864
3526600;1687806;146343;145864
3549500;1698955;145922;145864
3572400;1709892;145712;145712
3595300;1721071;145466;145466
3618200;1731963;145876;145466
