Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
27342000;8682460;701994;67055
27404000;8701934;669492;67055
27466000;8721284;664115;67055
27528000;8740561;691264;67055
27590000;8759987;644053;67055
27652000;8779423;718037;67055
27714000;8798937;715371;67055
27776000;8818629;676363;67055
27838000;8837903;655730;67055
27900000;8857462;697505;67055
27962000;8876824;715254;67055
28024000;8896342;693689;67055
28086000;8915805;713620;67055
28148000;8935329;689355;67055
28210000;8954954;702293;67055
28272000;8974572;676807;67055
28334000;8994397;692126;67055
28396000;9013583;720867;67055
28458000;9032995;663138;67055
28520000;9052569;748438;67055
28582000;9071888;670762;67055
28644000;9091519;705613;67055
28706000;9110957;693769;67055
28768000;9130384;686258;67055
28830000;9149683;699859;67055
28892000;9169062;710751;67055
28954000;9188315;734219;67055
29016000;9207822;664346;67055
29078000;9227272;648180;67055
29140000;9246709;704873;67055
29202000;9266012;656889;67055
29264000;9285406;671880;67055
29326000;9304941;686625;67055
29388000;9324637;649011;67055
29450000;9344463;696699;67055
29512000;9363808;660628;67055
29574000;9383123;734319;67055
29636000;9402727;672334;67055
29698000;9422335;678792;67055
29760000;9441801;670894;67055
29822000;9461263;676245;67055
29884000;9480761;754373;67055
29946000;9500064;698624;67055
30008000;9519303;698490;67055
30070000;9538791;689452;67055
30132000;9558274;692736;67055
30194000;9577904;697286;67055
30256000;9597146;693819;67055
30318000;9616894;689525;67055
30380000;9636447;645486;67055
30442000;9655896;765232;67055
30504000;9675246;645344;67055
30566000;9694914;667569;67055
30628000;9714529;678934;67055
30690000;9733981;733502;67055
30752000;9753398;685105;67055
30814000;9773446;669606;67055
30876000;9792846;707370;67055
30938000;9812341;649047;67055
31000000;9831971;690290;67055
31062000;9851604;700500;67055
31124000;9871275;729802;67055
31186000;9890748;742144;67055
31248000;9910228;699652;67055
31310000;9929781;722136;67055
31372000;9949582;692631;67055
31434000;9969232;716510;67055
31496000;9988722;668887;67055
31558000;10007991;668861;67055
31620000;10027408;705469;67055
31682000;10047017;687689;67055
31744000;10066582;668039;67055
31806000;10086126;705236;67055
31868000;10105674;652569;67055
31930000;10125155;700428;67055
31992000;10144648;725568;67055
32054000;10164302;638887;67055
32116000;10183696;662641;67055
32178000;10203330;674375;67055
32240000;10222938;656038;67055
32302000;10242417;720832;67055
32364000;10261550;694923;67055
32426000;10280912;726198;67055
32488000;10300648;685045;67055
32550000;10320458;651362;67055
32612000;10340075;696256;67055
32674000;10359676;717462;67055
32736000;10379006;684309;67055
32798000;10398478;733857;67055
32860000;10418164;738400;67055
32922000;10437583;730309;67055
32984000;10457273;671646;67055
33046000;10477075;678947;67055
33108000;10498248;655794;67055
33170000;10519490;666057;67055
33232000;10541468;709877;67055
33294000;10562245;660213;67055
33356000;10582482;712246;67055
33418000;10602886;647942;67055
33480000;10623512;657412;67055
33542000;10644468;679451;67055
33604000;10664584;664375;67055
