Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
48336000;28981021;591849;49201
48495000;29075407;589649;49201
48654000;29169823;591191;49201
48813000;29264820;576948;49201
48972000;29359229;575977;49201
49131000;29454844;589597;49201
49290000;29549758;565948;49201
49449000;29644276;597806;49201
49608000;29738875;601585;49201
49767000;29833545;606845;49201
49926000;29928110;581496;49201
50085000;30022938;583650;49201
50244000;30117574;585536;49201
50403000;30212073;594437;49201
50562000;30307112;587731;49201
50721000;30402274;582623;49201
50880000;30497244;604079;49201
51039000;30592146;597448;49201
51198000;30686355;585449;49201
51357000;30780761;590695;49201
51516000;30875880;587571;49201
51675000;30971290;590272;49201
51834000;31065954;580595;49201
51993000;31160741;584492;49201
52152000;31255294;577878;49201
52311000;31350519;578437;49201
52470000;31447510;587805;49201
52629000;31544610;595575;49201
52788000;31643331;607138;49201
52947000;31739420;593359;49201
53106000;31844034;589631;49201
53265000;31945678;571928;49201
53424000;32059296;591289;49201
53583000;32158375;578943;49201
53742000;32265238;593974;49201
53901000;32363258;563882;49201
54060000;32464827;602392;49201
54219000;32564708;594318;49201
54378000;32659726;573261;49201
54537000;32755379;606895;49201
54696000;32852464;593888;49201
54855000;32947884;604102;49201
55014000;33042958;602404;49201
55173000;33138111;568841;49201
55332000;33233219;569166;49201
55491000;33328099;600716;49201
55650000;33424312;584823;49201
55809000;33519480;593718;49201
55968000;33615969;601621;49201
56127000;33710961;584052;49201
56286000;33806193;588487;49201
56445000;33900458;594141;49201
56604000;33995469;603753;49201
56763000;34089877;595482;49201
56922000;34184476;575462;49201
57081000;34278671;604544;49201
57240000;34372619;602128;49201
57399000;34467482;562546;49201
57558000;34562423;571318;49201
57717000;34656783;614842;49201
57876000;34750884;587130;49201
58035000;34845846;589494;49201
58194000;34940460;593027;49201
58353000;35035461;599583;49201
58512000;35129716;603772;49201
58671000;35224068;601658;49201
58830000;35318709;554698;49201
58989000;35413830;614343;49201
59148000;35509013;582931;49201
59307000;35603518;600779;49201
59466000;35697992;577458;49201
59625000;35792374;606143;49201
59784000;35886861;564999;49201
59943000;35981016;588171;49201
60102000;36074766;575029;49201
60261000;36168878;599263;49201
60420000;36263193;561033;49201
60579000;36356854;579314;49201
60738000;36451121;581774;49201
60897000;36546790;600396;49201
61056000;36642382;610964;49201
61215000;36737952;591659;49201
61374000;36833322;583297;49201
61533000;36928292;600514;49201
61692000;37022866;586485;49201
61851000;37116969;598202;49201
62010000;37212462;586567;49201
62169000;37307763;590956;49201
62328000;37402166;580708;49201
62487000;37496519;605135;49201
62646000;37591328;592762;49201
62805000;37685582;614929;49201
62964000;37781034;604198;49201
63123000;37876286;576244;49201
63282000;37971286;574808;49201
63441000;38065996;599855;49201
63600000;38161218;599848;49201
63759000;38256208;575877;49201
63918000;38351087;580908;49201
64077000;38445812;603947;49201
64236000;38540351;589518;49201
64395000;38634933;610577;49201
64554000;38729772;596888;49201
64713000;38824599;582296;49201
64872000;38919370;594570;49201
65031000;39013600;579883;49201
65190000;39107278;563226;49201
65349000;39201781;599544;49201
65508000;39296157;595778;49201
65667000;39390270;580025;49201
65826000;39484679;597622;49201
65985000;39578776;585513;49201
66144000;39673631;602687;49201
66303000;39767976;579258;49201
66462000;39862860;577801;49201
66621000;39958247;571926;49201
66780000;40053033;598461;49201
66939000;40148083;568181;49201
67098000;40242489;591619;49201
67257000;40337545;595620;49201
67416000;40433835;577265;49201
67575000;40528935;579617;49201
67734000;40624468;574504;49201
67893000;40719914;588042;49201
68052000;40815628;563609;49201
68211000;40911386;570069;49201
68370000;41006956;598739;49201
68529000;41102381;593460;49201
68688000;41198092;595407;49201
68847000;41294036;578251;49201
69006000;41388775;589856;49201
69165000;41484549;591463;49201
69324000;41580538;594670;49201
69483000;41675195;571953;49201
69642000;41770689;597218;49201
69801000;41865532;588493;49201
