Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
3388000;484012;5538;3556
3395000;485001;6711;3556
3402000;485987;6399;3556
3409000;486978;7200;3556
3416000;487953;6211;3556
3423000;488940;5898;3556
3430000;489929;6847;3556
3437000;492431;5557;3556
3444000;493418;7639;3556
3451000;494414;5364;3556
3458000;495401;7060;3556
3465000;496394;5436;3556
3472000;497384;5591;3556
3479000;498374;7771;3556
3486000;499365;6995;3556
3493000;500354;6502;3556
3500000;501350;6173;3556
3507000;502339;6226;3556
3514000;503331;6964;3556
3521000;504319;7975;3556
3528000;505306;6653;3556
3535000;506472;6167;3556
3542000;508054;6294;3556
3549000;509682;6538;3556
3556000;510728;7159;3556
3563000;511724;6163;3556
3570000;512718;6628;3556
3577000;513705;8565;3556
3584000;514702;6667;3556
3591000;515690;6511;3556
3598000;516696;4851;3556
3605000;517685;5934;3556
3612000;518678;7843;3556
3619000;519669;6362;3556
3626000;520652;5715;3556
3633000;521637;5440;3556
3640000;522701;7426;3556
3647000;523753;6906;3556
3654000;524734;5844;3556
3661000;525713;7326;3556
3668000;526705;6815;3556
3675000;527693;5756;3556
3682000;528683;6269;3556
3689000;529668;5969;3556
3696000;530654;5673;3556
3703000;531646;7075;3556
3710000;532636;6535;3556
3717000;533619;7393;3556
3724000;534596;6755;3556
3731000;535590;5704;3556
3738000;536571;6401;3556
3745000;537556;6828;3556
3752000;538542;7315;3556
3759000;539576;6592;3556
3766000;540564;6221;3556
3773000;541566;7446;3556
3780000;542562;6587;3556
3787000;543543;6641;3556
3794000;544536;7469;3556
3801000;545526;5412;3556
3808000;546509;6806;3556
3815000;547499;6691;3556
3822000;548487;6530;3556
3829000;549488;6301;3556
3836000;550476;7533;3556
3843000;551463;7571;3556
3850000;552442;6712;3556
3857000;553426;5839;3556
3864000;554455;6033;3556
3871000;555466;6835;3556
3878000;556468;6413;3556
3885000;557465;6984;3556
3892000;558447;7038;3556
3899000;559434;6839;3556
3906000;560422;6410;3556
3913000;561412;7113;3556
3920000;562399;6886;3556
3927000;563390;7219;3556
3934000;564373;7518;3556
3941000;565357;5995;3556
3948000;566338;7092;3556
3955000;567318;5572;3556
3962000;568299;7255;3556
3969000;569280;7434;3556
3976000;570269;5732;3556
3983000;571287;7123;3556
3990000;572279;7182;3556
3997000;573270;6327;3556
